id,created_at,account_acct,content_text,original_text
115304974238748885,2025-10-02T14:11:19.765000+00:00,pacificdailynews,Alfred Dunhill C’Ship: R1 Event-Centre – Pacific Daily News Alfred Dunhill Links Champs Old Course St Andrews Play 02 Oct 12:00AM AEST [URL],Alfred Dunhill C’Ship: R1 Event-Centre – Pacific Daily News Alfred Dunhill Links Champs Old Course St Andrews Play 02 Oct 12:00AM AEST https://pacificdailynews.com/alfred-dunhill-cship-r1-event-centre/?utm_source=mastodon&utm_medium=jetpack_social 
115304974211948260,2025-10-02T14:11:19.387000+00:00,tibrnowplayingbot,Artist: Randy Resnick (@randulo) Support: [URL] Title: It's Not My Fault Album: An Intercontinental Jam Station: The Indie Beat Radio - Jazz Live: [URL] Up next: Randy Resnick - Soul for Rent Visit: [URL] #tibrNowPlaying #theIndieBeatNowPlaying #tibrTheIndieBeatRadioJazz,Artist:	Randy Resnick (@randulo)  Support:	https://bandwagon.fm/@6714a32943cfc445b45e5a19  Title:	It's Not My Fault  Album:	 An Intercontinental Jam  Station:	The Indie Beat Radio - Jazz  Live:	https://theindiebeat.fm/jazz/ Up next:	Randy Resnick - Soul for Rent Visit:	https://theindiebeat.fm  #tibrNowPlaying #theIndieBeatNowPlaying #tibrTheIndieBeatRadioJazz 
115304974122720643,2025-10-02T14:11:17.995000+00:00,worldnewsstudio,Business The Economist | 2025-10-02 13:18 According to a report by The Economist... complete report is on below link. [URL],Business The Economist | 2025-10-02 13:18 According to a report by The Economist... complete report is on below link. https://worldnewsstudio.com/business/ 
115304974054115842,2025-10-02T14:11:16.957000+00:00,aboveedxw,#HEMS: #CHX42 [URL] 0020 • 16:10:50 #InRange #adsb,#HEMS: #CHX42    https://globe.adsbexchange.com/?icao=3e0feb 0020 • 16:10:50 #InRange #adsb 
115304974006095107,2025-10-02T14:11:16.216000+00:00,cobratbq,"Just one minor example: of all the things you could've chose for positive contribution from that series Earth: Final Conflict, by Roddenberry, you chose to be white supremacist scum.","Just one minor example: of all the things you could've chose for positive contribution from that series Earth: Final Conflict, by Roddenberry, you chose to be white supremacist scum. "
115304974001919619,2025-10-02T14:11:16.150000+00:00,streamerrgb,Now playing on Fresh Radio: Handlebars by Jennie! Tune in now: [URL],Now playing on Fresh Radio: Handlebars by Jennie! Tune in now: http://azuracast2.streamerr.co/public/demo_station 
115304973888229497,2025-10-02T14:11:14.413000+00:00,realTuckFrumper,Jane Goodall’s most radical message was not about saving the planet [URL],Jane Goodall’s most radical message was not about saving the planet https://twp.ai/E6CNEd 
115304973837913418,2025-10-02T14:11:13.644000+00:00,realTuckFrumper,'Never seen this': Ex-Trump aide drops dire warning over president's new 'Orwellian' act [URL],'Never seen this': Ex-Trump aide drops dire warning over president's new 'Orwellian' act https://twp.ai/E6CNEg 
115304973835871305,2025-10-02T14:11:13.616000+00:00,worldnewsstudio,Photos show an F-35 flaunting a fresh kill marking after the stealth fighter made NATO history by downing Russian drones Business Insider - Military & Defense | 2025-10-02 14:03 According to a report by Business Insider... A Dutch F-35 has a drone-shaped kill marking after engaging Russian drones over Poland. complete report is on below link. [URL],Photos show an F-35 flaunting a fresh kill marking after the stealth fighter made NATO history by downing Russian drones Business Insider - Military & Defense | 2025-10-02 14:03 According to a report by Business Insider... A Dutch F-35 has a drone-shaped kill marking after engaging Russian drones over Poland. complete report is on below link. https://worldnewsstudio.com/photos-show-an-f-35-flaunting-a-fresh-kill-marking-after-the-stealth-fighter-made-nato-history-by-downing-russian-drones/ 
115304973798194949,2025-10-02T14:11:13.043000+00:00,worldnewsstudio,A $2bn AI unicorn tests London’s nerve The Economist | 2025-10-02 13:18 According to a report by The Economist... Synthesia is Britain’s biggest generative-AI firm. Can the country keep it? complete report is on below link. [URL],A $2bn AI unicorn tests London’s nerve The Economist | 2025-10-02 13:18 According to a report by The Economist... Synthesia is Britain’s biggest generative-AI firm. Can the country keep it? complete report is on below link. https://worldnewsstudio.com/a-2bn-ai-unicorn-tests-londons-nerve/ 
115304973616555917,2025-10-02T14:11:10.270000+00:00,somd,10/4/2025 @ 10:00: Save a Life—Community Outreach Event [URL],10/4/2025 @ 10:00: Save a Life—Community Outreach Event http://dlvr.it/TNQsn7 
115304973601691017,2025-10-02T14:11:10.055000+00:00,radiosloboda,"Novi EU sistem ulaska i izlaska važi i za građane Srbije – prvo otisci prstiju, pa granica. 🚦 #granica #EU #Srbija [URL]","Novi EU sistem ulaska i izlaska važi i za građane Srbije – prvo otisci prstiju, pa granica. 🚦 #granica #EU #Srbija https://radiosloboda.rs/novi-sistem-ulaska-i-izlaska-eu-od-12-oktobra-za-gradjane-srbije/?fsp_sid=1117 "
115304973533307143,2025-10-02T14:11:08.998000+00:00,realTuckFrumper,ESPN Analyst Left Completely Stunned by ‘Mad Dog’ Russo’s Take on Major WNBA Feud [URL],ESPN Analyst Left Completely Stunned by ‘Mad Dog’ Russo’s Take on Major WNBA Feud https://twp.ai/E6CNEZ 
115304973347651300,2025-10-02T14:11:06.172000+00:00,BigBlueHuddle,Giants making Brugler's early all rookie team [URL] #NYGiants,Giants making Brugler's early all rookie team https://giantsfans.net/message_board/index.php?topic=74047.0&utm_source=dlvr.it&utm_medium=mastodon #NYGiants 
115304973336826590,2025-10-02T14:11:06.042000+00:00,pitcrewgg,ICYMI: SteamOS [URL] Beta: The Search for the Overlay #LegionGoS #Linux #LinuxGaming #PCGaming #Steam #SteamDeck #SteamOS #ValveSoftware #Vulkan [URL],ICYMI: SteamOS 3.7.16 Beta: The Search for the Overlay #LegionGoS #Linux #LinuxGaming #PCGaming #Steam #SteamDeck #SteamOS #ValveSoftware #Vulkan https://store.steampowered.com/news/app/1675200/view/498333631688738086 
115304973267448672,2025-10-02T14:11:04.963000+00:00,blockforest,Your Familiar My little witchy kitties will always be my favourite familiars - only a few of this print left now and still one of my best I think. [URL] #drawlloween #mabsdrawlloweenclub2025 #mabsdrawlloweenclub #halloween #print #linocut #illustration #spooky #horrorart #printmaker #cat #kitten #witch #familiar,Your Familiar My little witchy kitties will always be my favourite familiars - only a few of this print left now and still one of my best I think.  https://www.blockforest.co.uk/products/cat-coven-limited-edition-linocut-print  #drawlloween #mabsdrawlloweenclub2025 #mabsdrawlloweenclub #halloween #print #linocut #illustration #spooky #horrorart #printmaker #cat #kitten #witch #familiar 
115304973115593273,2025-10-02T14:11:02.636000+00:00,schuler,"Perplexity just bought Visual Electric's team to build ""agents."" Translation: They're moving from ""answer questions"" to ""do tasks."" Visual Electric made AI design tools. Now they'll make AI that designs for you. Smart move. Search is commoditizing fast. Doing beats knowing. #AI #Perplexity [URL]","Perplexity just bought Visual Electric's team to build ""agents.""  Translation: They're moving from ""answer questions"" to ""do tasks."" Visual Electric made AI design tools. Now they'll make AI that designs for you. Smart move. Search is commoditizing fast. Doing beats knowing. #AI #Perplexity https://techcrunch.com/2025/10/02/perplexity-acquires-the-team-behind-sequioa-backed-ai-design-startup-visual-electric/ "
115304973065062377,2025-10-02T14:11:01.869000+00:00,pittsburghnerd,"This week Ian is back and we discuss all the happenings from his wedding, give us a listen to hear this conversation and so much more #podcast [URL]","This week Ian is back and we discuss all the happenings from his wedding, give us a listen to hear this conversation and so much more #podcast https://www.spreaker.com/episode/ian-s-wedding--67934421 "
115304972952227256,2025-10-02T14:11:00.133000+00:00,enterweek,"네이버웹툰 ‘일렉시드’ 애니메이션 제작 확정... ‘더 퍼스트 슬램덩크’ 제작사 참여 글로벌 누적 조회수 14억 2천만 뷰를 기록한 네이버웹툰의 인기 웹툰 ‘일렉시드’(글/그림: 손제호/제나)가 애니메이션으로 제작된다. ​ 네이버웹툰의 일본 계열사 라인 디지털 프론티어는 일본 단데라이온 애니메이션 스튜디오(DandeLion Animation Studio)가 ‘일렉시드’ 애니메이션을 제작한다고 오늘(1일) 발표했다. 단데라이온은 ‘더 퍼스트 슬램덩크’와 아카데미 시상식 단편 애니메이션 부문 후보작 ‘알사탕’을 제작한 실력파 스튜디오로, 일본 토에이 애니메이션과 자본 제휴를 진행한 바 있다. ​ 이번 프로젝트에는 일본 애니메이션 업계를 대표하는 제작진이 총출동한다. [URL]","네이버웹툰 ‘일렉시드’ 애니메이션 제작 확정… ‘더 퍼스트 슬램덩크’ 제작사 참여 글로벌 누적 조회수 14억 2천만 뷰를 기록한 네이버웹툰의 인기 웹툰 ‘일렉시드’(글/그림: 손제호/제나)가 애니메이션으로 제작된다. ​ 네이버웹툰의 일본 계열사 라인 디지털 프론티어는 일본 단데라이온 애니메이션 스튜디오(DandeLion Animation Studio)가 ‘일렉시드’ 애니메이션을 제작한다고 오늘(1일) 발표했다. 단데라이온은 ‘더 퍼스트 슬램덩크’와 아카데미 시상식 단편 애니메이션 부문 후보작 ‘알사탕’을 제작한 실력파 스튜디오로, 일본 토에이 애니메이션과 자본 제휴를 진행한 바 있다. ​ 이번 프로젝트에는 일본 애니메이션 업계를 대표하는 제작진이 총출동한다. https://xn--li5buvo0smwa.kr/archives/172170?utm_source=mastodon&utm_medium=jetpack_social "
115304972888003009,2025-10-02T14:10:59.158000+00:00,cnasfrance,"Nous y étions ! Le CNAS était présent au Congrès 2025 de l'AMRF, un temps fort de dialogue et d'écoute des enjeux spécifiques des communes rurales. Nous avons eu le plaisir d’y retrouver nos adhérents, de nouer de nouveaux contacts. Nous sommes fiers d’être présents lors de ces moments essentiels de la vie publique locale. Merci à l’AMRF pour son accueil et à tous ceux venus échanger avec nous ! #AMRF2025","Nous y étions ! Le CNAS était présent au Congrès 2025 de l'AMRF, un temps fort de dialogue et d'écoute des enjeux spécifiques des communes rurales. Nous avons eu le plaisir d’y retrouver nos adhérents, de nouer de nouveaux contacts. Nous sommes fiers d’être présents lors de ces moments essentiels de la vie publique locale.  Merci à l’AMRF pour son accueil et à tous ceux venus échanger avec nous ! #AMRF2025 "
115304972467712149,2025-10-02T14:10:52.737000+00:00,hardwax,⊙ Radx: Reverse Acceleration of Dragons (12th Isle 019) ☞ [URL],⊙ Radx: Reverse Acceleration of Dragons (12th Isle 019) ☞ https://hardwax.com/86284/radx/reverse-acceleration-of-dragons/ 
115304972380335061,2025-10-02T14:10:51.408000+00:00,hardwax,⊙ Tokio Ono: Peel (Accidental Meetings 027) ☞ [URL],⊙ Tokio Ono: Peel (Accidental Meetings 027) ☞ https://hardwax.com/86721/tokio-ono/peel/ 
115304972347179231,2025-10-02T14:10:50.901000+00:00,hardwax,⊙ Kliche: Dabrea (Blank Mind 025) ☞ [URL],⊙ Kliche: Dabrea (Blank Mind 025) ☞ https://hardwax.com/86467/kliche/dabrea/ 
115304972306524364,2025-10-02T14:10:50.274000+00:00,hardwax,⊙ Throwing Snow: Jackals (Mesh 110) ☞ [URL],⊙ Throwing Snow: Jackals (Mesh 110) ☞ https://hardwax.com/86135/throwing-snow/jackals/ 
115304972250655941,2025-10-02T14:10:49.425000+00:00,malaysiagazette,"Laluan Berbukit Peringkat 5 LTdL2025 Aksi pelumba pada perlumbaan Le Tour de Langkawi 2025 peringkat 5 dari Temerloh ke Bukit Fraser ketika tinjauan lensa MalaysiaGazette di Pahang. Foto MOHD ADZLAN, 02 OKTOBER 2025. [URL]","Laluan Berbukit Peringkat 5 LTdL2025 Aksi pelumba pada perlumbaan Le Tour de Langkawi 2025 peringkat 5 dari Temerloh ke Bukit Fraser ketika tinjauan lensa MalaysiaGazette di Pahang. Foto MOHD ADZLAN, 02 OKTOBER 2025. http://malaysiagazette.com/2025/10/02/laluan-berbukit-peringkat-5-ltdl2025/ "
115304972204104430,2025-10-02T14:10:48.711000+00:00,hardwax,⊙ Conrad Pack: Praise (Seln 010) ☞ [URL],⊙ Conrad Pack: Praise (Seln 010) ☞ https://hardwax.com/86510/conrad-pack/praise/ 
115304972095060071,2025-10-02T14:10:47.048000+00:00,hardwax,⊙ Tiago: Hit Me (TRNWRK 003) ☞ [URL],⊙ Tiago: Hit Me (TRNWRK 003) ☞ https://hardwax.com/86566/tiago/hit-me/ 
115304972073548046,2025-10-02T14:10:46.738000+00:00,RadioDigitalMalayali,Now playing on Radio Digital Malayali: Kaatrin Mozhi - Chill Lofi by Balram! Tune in now with 0 other listeners: [URL] #radiodigitalmalayali #nowplaying #indianlofi #lofiradio,Now playing on Radio Digital Malayali: Kaatrin Mozhi - Chill Lofi by Balram!  Tune in now with 0 other listeners: https://radio.digitalmalayali.in #radiodigitalmalayali #nowplaying #indianlofi #lofiradio 
115304971882471878,2025-10-02T14:10:43.824000+00:00,aboveedxw,#AFR53XE: Air France (#Airbus Canada Limited Partnership BD-500-1A11 • F-HZUS) [URL] km out at 37000 ft - heading NE with [URL] km/h. CDG ➜ ARN [URL] [URL] 3341 • 16:08:45 #GWT #EDXW #adsb,#AFR53XE: Air France (#Airbus Canada Limited Partnership BD-500-1A11 • F-HZUS)  8.3 km out at 37000 ft - heading NE with 963.1 km/h. CDG ➜ ARN https://globe.adsbexchange.com/?icao=39E692 https://www.jetphotos.com/photo/keyword/F-HZUS 3341 • 16:08:45 #GWT #EDXW #adsb 
